Okres,Obec,0-14_let_celkem,0-14_let_muzi,0-14_let_zeny,15-64_let_celkem,15-64_let_muzi,15-64_let_zeny,65+_let_celkem,65+_let_muzi,65+_let_zeny,Prumerny_vek_celkem,Prumerny_vek_muzi,Prumerny_vek_zeny,Index_stari
Okres Kolín,Pňov-Předhradí,19.77309562,17.64705882,21.64634146,59.80551053,63.66782007,56.40243902,20.42139384,18.68512111,21.95121951,41.94732577,42.07439446,41.83536585,103.2786885
Okres Kolín,Polepy,15.24105754,15.95092025,14.51104101,60.65318818,62.57668712,58.67507886,24.10575428,21.47239264,26.81388013,44.4222395,43.12576687,45.7555205,158.1632653
Okres Kolín,Polní Chrčice,17.93478261,19.79166667,15.90909091,58.69565217,59.375,57.95454545,23.36956522,20.83333333,26.13636364,44.3423913,42.16666667,46.71590909,130.3030303
Okres Kolín,Polní Voděrady,17.84037559,20.72072072,14.70588235,65.72769953,62.16216216,69.60784314,16.43192488,17.11711712,15.68627451,39.06807512,39.28378378,38.83333333,92.10526316
Okres Kolín,Poříčany,16.7302799,16.23036649,17.2029703,63.04071247,66.4921466,59.77722772,20.22900763,17.27748691,23.01980198,42.11386768,41.63743455,42.56435644,120.9125475
Okres Kolín,Přehvozdí,18.29268293,20.77922078,16.09195402,65.85365854,64.93506494,66.66666667,15.85365854,14.28571429,17.24137931,40.73780488,40.11688312,41.28735632,86.66666667
Okres Kolín,Přistoupim,16.12903226,16.59388646,15.6779661,65.16129032,68.12227074,62.28813559,18.70967742,15.28384279,22.03389831,42.07204301,40.95851528,43.15254237,116
Okres Kolín,Přišimasy,20.35794183,22.48908297,18.11926606,68.34451902,67.2489083,69.49541284,11.29753915,10.26200873,12.3853211,37.17673378,36.04803493,38.36238532,55.49450549
Okres Kolín,Radim,16.83250415,17.76649746,15.93495935,65.75456053,66.49746193,65.04065041,17.41293532,15.73604061,19.02439024,41.77197347,40.33248731,43.15528455,103.4482759
Okres Kolín,Radovesnice I,15.87301587,17.14285714,14.77832512,63.22751323,61.14285714,65.02463054,20.8994709,21.71428571,20.19704433,43.01851852,44.61428571,41.64285714,131.6666667
Okres Kolín,Radovesnice II,16.27906977,17.89883268,14.67181467,60.65891473,63.03501946,58.3011583,23.0620155,19.06614786,27.02702703,44.04457364,42.39883268,45.67760618,141.6666667
Okres Kolín,Ratboř,14.33691756,15.01831502,13.68421053,61.29032258,64.46886447,58.24561404,24.37275986,20.51282051,28.07017544,44.94086022,43.08241758,46.72105263,170
Okres Kolín,Ratenice,21.1062591,21.80232558,20.40816327,64.19213974,64.24418605,64.13994169,14.70160116,13.95348837,15.45189504,38.36899563,37.73837209,39.00145773,69.65517241
Okres Kolín,Rostoklaty,22.27272727,21.82890855,22.74143302,61.81818182,63.71681416,59.81308411,15.90909091,14.45427729,17.44548287,38.95151515,38.57374631,39.35046729,71.42857143
Okres Kolín,Skvrňov,20.3539823,20.53571429,20.1754386,58.84955752,62.5,55.26315789,20.79646018,16.96428571,24.56140351,43.03982301,41.58035714,44.47368421,102.173913
Okres Kolín,Starý Kolín,17.33490566,17.04410012,17.61960327,61.85141509,65.79261025,57.99299883,20.81367925,17.16328963,24.3873979,42.27299528,41.16030989,43.36231039,120.0680272
Okres Kolín,Svojšice,15.60693642,14.11290323,16.97416974,63.77649326,69.35483871,58.67158672,20.61657033,16.53225806,24.35424354,43.38439306,42.90725806,43.82103321,132.0987654
Okres Kolín,Tatce,18.52941176,17.03470032,19.83471074,62.5,66.87697161,58.67768595,18.97058824,16.08832808,21.48760331,41.01176471,40.24763407,41.67906336,102.3809524
Okres Kolín,Tismice,16.41025641,17.64705882,15.2027027,68.03418803,68.51211073,67.56756757,15.55555556,13.84083045,17.22972973,40.01965812,39.14013841,40.87837838,94.79166667
Okres Kolín,Toušice,16.57754011,18.49710983,14.92537313,61.22994652,61.84971098,60.69651741,22.19251337,19.65317919,24.37810945,43.41176471,41.82369942,44.77860697,133.8709677
Okres Kolín,Třebovle,18.01801802,18.01470588,18.02120141,65.22522523,68.38235294,62.19081272,16.75675676,13.60294118,19.78798587,41.17207207,39.93014706,42.36572438,93
Okres Kolín,Tři Dvory,17.30769231,19.96007984,14.57905544,59.21052632,60.87824351,57.49486653,23.48178138,19.16167665,27.92607803,44.12348178,41.85129741,46.46098563,135.6725146
Okres Kolín,Tuchoraz,22.20588235,22.25609756,22.15909091,67.05882353,68.59756098,65.625,10.73529412,9.146341463,12.21590909,36.01323529,35.3445122,36.63636364,48.34437086
Okres Kolín,Tuklaty,22.85191956,25.09433962,20.74468085,61.3345521,60.56603774,62.05673759,15.81352834,14.33962264,17.19858156,38.73765996,37.46037736,39.93794326,69.2
Okres Kolín,Týnec nad Labem,15.06105834,15.66820276,14.47602131,64.90275893,67.18894009,62.69982238,20.03618272,17.14285714,22.82415631,43.41090005,42.36820276,44.41563055,133.033033
Okres Kolín,Uhlířská Lhota,10.28571429,11.17318436,9.356725146,61.42857143,64.80446927,57.89473684,28.28571429,24.02234637,32.74853801,47.22,45.41061453,49.11403509,275
Okres Kolín,Veletov,17.69230769,21.53846154,13.84615385,65.38461538,64.61538462,66.15384615,16.92307692,13.84615385,20,41.23461538,39.68461538,42.78461538,95.65217391
Okres Kolín,Velim,15.03150315,15.10729614,14.94796594,64.98649865,68.41201717,61.21097446,19.9819982,16.4806867,23.8410596,43.40774077,41.56781116,45.43566698,132.9341317
Okres Kolín,Velký Osek,18.02214586,19.72891566,16.26646011,62.65750286,63.17771084,62.12238575,19.32035128,17.09337349,21.61115414,41.59660176,40.01957831,43.21882262,107.2033898
Okres Kolín,Veltruby,16.11148878,15.59888579,16.6002656,63.76614548,66.99164345,60.69057105,20.12236574,17.40947075,22.70916335,42.91468389,41.8454039,43.93426295,124.8945148
Okres Kolín,Vitice,14.61148649,14.33333333,14.89726027,64.94932432,66.33333333,63.52739726,20.43918919,19.33333333,21.57534247,43.00929054,42.92166667,43.09931507,139.8843931
Okres Kolín,Volárna,15.41218638,15.84507042,14.96350365,64.15770609,63.73239437,64.59854015,20.43010753,20.42253521,20.4379562,41.90860215,42.00352113,41.81021898,132.5581395
Okres Kolín,Vrátkov,16.21621622,15.23178808,17.24137931,64.52702703,63.57615894,65.51724138,19.25675676,21.19205298,17.24137931,42.09459459,42.50662252,41.66551724,118.75
Okres Kolín,Vrbčany,19.75903614,18.26923077,21.25603865,64.09638554,69.23076923,58.93719807,16.14457831,12.5,19.80676329,39.24216867,39.16346154,39.32125604,81.70731707
Okres Kolín,Zalešany,12.72727273,16.92307692,6.666666667,62.72727273,58.46153846,68.88888889,24.54545455,24.61538462,24.44444444,47.85454545,44.93076923,52.07777778,192.8571429
Okres Kolín,Zásmuky,17.48608534,17.42354032,17.54874652,64.2393321,65.43095459,63.04549675,18.27458256,17.1455051,19.40575673,41.57003711,41.40454124,41.7358403,104.5092838
Okres Kolín,Žabonosy,16.66666667,19.04761905,14.49275362,61.36363636,61.9047619,60.86956522,21.96969697,19.04761905,24.63768116,43.59848485,41.79365079,45.24637681,131.8181818
Okres Kolín,Ždánice,15.94594595,12.63736264,19.14893617,61.35135135,67.03296703,55.85106383,22.7027027,20.32967033,25,43.95945946,44.06043956,43.86170213,142.3728814
Okres Kolín,Žehuň,14.67268623,15.20737327,14.15929204,59.14221219,60.36866359,57.96460177,26.18510158,24.42396313,27.87610619,46.56772009,45.8640553,47.24336283,178.4615385
Okres Kolín,Žiželice,13.49789916,12.07065751,15.14124294,69.48529412,74.77919529,63.38983051,17.01680672,13.1501472,21.46892655,41.3230042,39.80225711,43.0740113,126.0700389
Okres Blansko,Adamov,16.29116118,16.86481726,15.73560768,61.8067591,65.08146191,58.63539446,21.90207972,18.05372083,25.62899787,43.56845754,42.06054601,45.02878465,134.4414894
Okres Blansko,Bedřichov,13.14741036,10.56910569,15.625,67.33067729,74.79674797,60.15625,19.52191235,14.63414634,24.21875,42.99800797,41.43495935,44.5,148.4848485
Okres Blansko,Benešov,13.71681416,13.35311573,14.07624633,61.35693215,65.57863501,57.18475073,24.92625369,21.06824926,28.73900293,44.96755162,43.77002967,46.15102639,181.7204301
Okres Blansko,Blansko,14.93850615,16.09740997,13.84928717,61.05889411,63.18233412,59.06313646,24.00259974,20.72025591,27.08757637,44.90155984,43.07424414,46.61899913,160.6760375
Okres Blansko,Borotín,12.53012048,10.52631579,14.22222222,59.27710843,68.42105263,51.55555556,28.19277108,21.05263158,34.22222222,47.16024096,44.87894737,49.08666667,225
Okres Blansko,Bořitov,15.3609831,16.40378549,14.37125749,62.82642089,65.14195584,60.62874251,21.81259601,18.45425868,25,44.07450077,42.33123028,45.72904192,142
Okres Blansko,Boskovice,15.64598657,16.92334018,14.52581032,63.71122482,65.40041068,62.22989196,20.64278862,17.67624914,23.24429772,42.85873041,41.27224504,44.25,131.9366377
Okres Blansko,Brťov-Jeneč,17.64705882,16.57142857,18.68131868,58.26330532,61.71428571,54.94505495,24.08963585,21.71428571,26.37362637,43.86134454,42.86571429,44.81868132,136.5079365
Okres Blansko,Bukovina,22.00854701,24.24242424,19.83122363,62.39316239,63.63636364,61.1814346,15.5982906,12.12121212,18.98734177,39.23931624,37.7987013,40.64345992,70.87378641
Okres Blansko,Bukovinka,23.04147465,24.92492492,21.06918239,62.51920123,63.06306306,61.94968553,14.43932412,12.01201201,16.98113208,38.34024578,36.91741742,39.83018868,62.66666667
Okres Blansko,Býkovice,23.57142857,25.71428571,21.42857143,58.57142857,57.14285714,60,17.85714286,17.14285714,18.57142857,39.90357143,38.32142857,41.48571429,75.75757576
Okres Blansko,Cetkovice,14.70967742,15.32467532,14.1025641,65.80645161,68.83116883,62.82051282,19.48387097,15.84415584,23.07692308,42.22903226,41.13376623,43.31025641,132.4561404
Okres Blansko,Crhov,17.05882353,19.1011236,14.81481481,58.82352941,56.17977528,61.72839506,24.11764706,24.71910112,23.45679012,42.8,42.12921348,43.53703704,141.3793103
Okres Blansko,Černá Hora,17.48815166,17.85009862,17.15328467,61.27962085,63.70808679,59.03284672,21.23222749,18.4418146,23.81386861,42.67061611,41.48619329,43.76642336,121.4092141
Okres Blansko,Černovice,17.86666667,15.5,20.57142857,64,71,56,18.13333333,13.5,23.42857143,40.684,39.835,41.65428571,101.4925373
Okres Blansko,Deštná,10.23255814,11.9266055,8.490566038,65.58139535,69.72477064,61.32075472,24.18604651,18.34862385,30.18867925,46.29534884,44.08715596,48.56603774,236.3636364
Okres Blansko,Dlouhá Lhota,19.7080292,22.66666667,16.12903226,62.04379562,66.66666667,56.4516129,18.24817518,10.66666667,27.41935484,41.95985401,36.58,48.46774194,92.59259259
Okres Blansko,Doubravice nad Svitavou,17.40435109,17.3216885,17.49226006,62.4156039,64.62882096,60.0619195,20.18004501,18.04949054,22.44582043,43.25543886,42.37190684,44.19504644,115.9482759
Okres Blansko,Drnovice,19.68046478,21.96193265,17.4351585,63.10820625,63.68960469,62.53602305,17.21132898,14.34846266,20.02881844,39.98729121,38.32576867,41.62247839,87.45387454
Okres Blansko,Habrůvka,21.34292566,25.94339623,16.58536585,59.23261391,57.54716981,60.97560976,19.42446043,16.50943396,22.43902439,40.91486811,38.63207547,43.27560976,91.01123596
Okres Blansko,Hodonín,15.70680628,16.66666667,14.73684211,63.35078534,65.625,61.05263158,20.94240838,17.70833333,24.21052632,44.36910995,43.77083333,44.97368421,133.3333333
Okres Blansko,Holštejn,16.36363636,8.75,23.52941176,64.84848485,78.75,51.76470588,18.78787879,12.5,24.70588235,43.76666667,43.9375,43.60588235,114.8148148
Okres Blansko,Horní Poříčí,14.01515152,12.85714286,15.32258065,62.87878788,67.14285714,58.06451613,23.10606061,20,26.61290323,45.49621212,44.00714286,47.17741935,164.8648649
Okres Blansko,Horní Smržov,18.8976378,20.3125,17.46031746,63.77952756,67.1875,60.31746032,17.32283465,12.5,22.22222222,40.29527559,39.125,41.48412698,91.66666667
Okres Blansko,Chrudichromy,20,20.49180328,19.3877551,58.18181818,59.01639344,57.14285714,21.81818182,20.49180328,23.46938776,41.18181818,41.45081967,40.84693878,109.0909091
Okres Blansko,Jabloňany,19.42446043,19.24882629,19.60784314,61.8705036,62.91079812,60.78431373,18.70503597,17.84037559,19.60784314,40.91007194,40.53755869,41.29901961,96.2962963
Okres Blansko,Jedovnice,16.60553518,17.49152542,15.7480315,62.1207069,63.59322034,60.69553806,21.27375792,18.91525424,23.55643045,43.29626542,41.92644068,44.62204724,128.1124498
Okres Blansko,Kněževes,17.97752809,20.40816327,15,61.79775281,63.26530612,60,20.2247191,16.32653061,25,42.30337079,39.19387755,46.1125,112.5
Okres Blansko,Knínice,20.12257406,20.81632653,19.42740286,60.36772217,62.65306122,58.07770961,19.50970378,16.53061224,22.49488753,40.67671093,39.66530612,41.69018405,96.95431472
Okres Blansko,Kořenec,16.57754011,13.84615385,19.55307263,67.11229947,73.84615385,59.77653631,16.31016043,12.30769231,20.67039106,41.42245989,40.63333333,42.28212291,98.38709677
Okres Blansko,Kotvrdovice,18.55104281,20.21978022,16.88596491,59.27552141,60.43956044,58.11403509,22.17343578,19.34065934,25,42.44731065,40.53956044,44.35087719,119.5266272
Okres Blansko,Kozárov,12.8,8.620689655,16.41791045,64.8,65.51724138,64.17910448,22.4,25.86206897,19.40298507,42.82,44.75862069,41.14179104,175
Okres Blansko,Krasová,23.78947368,25,22.46696035,59.78947368,60.08064516,59.47136564,16.42105263,14.91935484,18.06167401,38.26421053,37.37096774,39.24008811,69.02654867
Okres Blansko,Krhov,16.56441718,15.29411765,17.94871795,60.12269939,65.88235294,53.84615385,23.31288344,18.82352941,28.20512821,42.88650307,42.25294118,43.57692308,140.7407407
Okres Blansko,Křetín,16.17647059,12.98701299,19.18367347,58.82352941,64.06926407,53.87755102,25,22.94372294,26.93877551,44.34663866,44.82034632,43.9,154.5454545
Okres Blansko,Křtěnov,14.97584541,13.7254902,16.19047619,62.31884058,63.7254902,60.95238095,22.70531401,22.54901961,22.85714286,43.51932367,44.09803922,42.95714286,151.6129032
Okres Blansko,Křtiny,14.52991453,15.71428571,13.28320802,57.997558,59.76190476,56.14035088,27.47252747,24.52380952,30.5764411,45.57326007,43.65238095,47.5952381,189.0756303
Okres Blansko,Kulířov,8.982035928,8.510638298,9.589041096,62.8742515,70.21276596,53.42465753,28.14371257,21.27659574,36.98630137,49.2005988,46.07446809,53.2260274,313.3333333
Okres Blansko,Kunčina Ves,23.07692308,25.71428571,20,56.92307692,57.14285714,56.66666667,20,17.14285714,23.33333333,40.53076923,39.32857143,41.93333333,86.66666667
Okres Blansko,Kunice,17.70334928,17.27272727,18.18181818,61.24401914,61.81818182,60.60606061,21.05263158,20.90909091,21.21212121,41.44736842,41.73636364,41.12626263,118.9189189
Okres Blansko,Kuničky,16.015625,15.38461538,16.66666667,64.84375,70.76923077,58.73015873,19.140625,13.84615385,24.6031746,44.7109375,43.85384615,45.5952381,119.5121951
Okres Blansko,Kunštát,17.67554479,18.87719298,16.50750341,63.50743687,65.68421053,61.39154161,18.81701833,15.43859649,22.10095498,41.50518852,39.6277193,43.33015007,106.4579256
Okres Blansko,Lazinov,15.53398058,14.1509434,17,66.99029126,69.81132075,64,17.47572816,16.03773585,19,42.0776699,41.69811321,42.48,112.5
Okres Blansko,Lažany,17.59656652,19.06779661,16.08695652,67.38197425,67.79661017,66.95652174,15.02145923,13.13559322,16.95652174,41.34549356,40.23728814,42.4826087,85.36585366
Okres Blansko,Letovice,15.16002246,15.83671106,14.52316076,62.94216732,65.48928778,60.54495913,21.89781022,18.67400116,24.93188011,43.44244806,42.00405327,44.79618529,144.4444444
Okres Blansko,Lhota Rapotina,15.71428571,13.46153846,17.9245283,66.42857143,70.67307692,62.26415094,17.85714286,15.86538462,19.81132075,43.09285714,42.94230769,43.24056604,113.6363636
Okres Blansko,Lhota u Lysic,14.28571429,13.88888889,14.75409836,65.41353383,72.22222222,57.37704918,20.30075188,13.88888889,27.86885246,43.84586466,41.41666667,46.71311475,142.1052632
Okres Blansko,Lhota u Olešnice,17.77777778,20.83333333,14.28571429,71.11111111,70.83333333,71.42857143,11.11111111,8.333333333,14.28571429,40.01111111,37.08333333,43.35714286,62.5
Okres Blansko,Lipovec,16.06694561,15.6462585,16.47446458,62.67782427,67.00680272,58.48434926,21.25523013,17.34693878,25.04118616,42.95857741,41.46258503,44.407743,132.2916667
Okres Blansko,Lipůvka,20.63074901,21.55525239,19.77186312,59.52693824,59.07230559,59.94930292,19.84231275,19.37244202,20.27883397,41.20827858,40.81105048,41.57731305,96.17834395
Okres Blansko,Louka,6.896551724,10,3.571428571,56.89655172,63.33333333,50,36.20689655,26.66666667,46.42857143,52.93103448,47.26666667,59,525
Okres Blansko,Lubě,10.89108911,12,9.803921569,69.30693069,72,66.66666667,19.8019802,16,23.52941176,44.06435644,42.5,45.59803922,181.8181818
Okres Blansko,Ludíkov,17.46478873,15.81920904,19.1011236,63.09859155,68.36158192,57.86516854,19.43661972,15.81920904,23.03370787,40.07464789,38.89548023,41.24719101,111.2903226
Okres Blansko,Lysice,18.00610376,18.4346035,17.5879397,61.08850458,62.40988671,59.79899497,20.90539166,19.15550978,22.61306533,42.51220753,41.64315139,43.36030151,116.1016949
Okres Blansko,Makov,19.60784314,10,25.80645161,56.8627451,65,51.61290323,23.52941176,25,22.58064516,45.18627451,48.8,42.85483871,120
Okres Blansko,Malá Lhota,18.6746988,17.28395062,20,63.85542169,64.19753086,63.52941176,17.46987952,18.51851852,16.47058824,41.73493976,43.0308642,40.5,93.5483871
Okres Blansko,Malá Roudka,22.79069767,23.63636364,21.9047619,57.6744186,60,55.23809524,19.53488372,16.36363636,22.85714286,41.26744186,40.28181818,42.3,85.71428571
Okres Blansko,Míchov,11.69590643,11.95652174,11.39240506,69.59064327,76.08695652,62.02531646,18.71345029,11.95652174,26.58227848,42.71052632,39.14130435,46.86708861,160
Okres Blansko,Milonice,14.54545455,15,14.11764706,54.54545455,57.5,51.76470588,30.90909091,27.5,34.11764706,46.25151515,44.1125,48.26470588,212.5
Okres Blansko,Němčice,19.74248927,19.67213115,19.81981982,62.01716738,65.16393443,58.55855856,18.24034335,15.16393443,21.62162162,41.44206009,40.42213115,42.56306306,92.39130435
Okres Blansko,Nýrov,15.74074074,18.75,13.33333333,65.74074074,66.66666667,65,18.51851852,14.58333333,21.66666667,41.5462963,40.34375,42.50833333,117.6470588
Okres Blansko,Obora,20.76502732,20.54054054,20.99447514,62.02185792,61.08108108,62.98342541,17.21311475,18.37837838,16.02209945,39.93169399,39.95405405,39.90883978,82.89473684
Okres Blansko,Okrouhlá,15.74675325,14.83870968,16.66666667,65.42207792,67.74193548,63.07189542,18.83116883,17.41935484,20.26143791,42.20454545,41.89677419,42.51633987,119.5876289
Okres Blansko,Olešnice,14.25925926,16.33416459,12.22493888,61.85185185,63.59102244,60.14669927,23.88888889,20.07481297,27.62836186,44.95,42.88653367,46.97310513,167.5324675
Okres Blansko,Olomučany,18.18181818,19.34900542,16.95238095,61.03896104,63.65280289,58.28571429,20.77922078,16.99819168,24.76190476,42.33673469,40.63562387,44.12857143,114.2857143
Okres Blansko,Ostrov u Macochy,14.65201465,15.16245487,14.12639405,61.81318681,65.70397112,57.80669145,23.53479853,19.13357401,28.0669145,44.55677656,42.09025271,47.09665428,160.625
Okres Blansko,Pamětice,14.02214022,12.76595745,15.38461538,70.11070111,73.75886525,66.15384615,15.86715867,13.4751773,18.46153846,40.30811808,39.03191489,41.69230769,113.1578947
Okres Blansko,Petrov,11.62790698,12.30769231,10.9375,65.11627907,67.69230769,62.5,23.25581395,20,26.5625,44.42248062,42.76153846,46.109375,200
